Year,Metric,GeoAreaName,Value
2016,Voice and Accountability,Kazakhstan,-1.205525756
2015,Voice and Accountability,Kazakhstan,-1.16378212
2014,Voice and Accountability,Kazakhstan,-1.18391645
2013,Voice and Accountability,Kazakhstan,-1.242598891
2012,Voice and Accountability,Kazakhstan,-1.176720738
2011,Voice and Accountability,Kazakhstan,-1.121369481
2010,Voice and Accountability,Kazakhstan,-1.132256269
2009,Voice and Accountability,Kazakhstan,-1.075599074
2008,Voice and Accountability,Kazakhstan,-1.092260361
2007,Voice and Accountability,Kazakhstan,-1.163579345
2006,Voice and Accountability,Kazakhstan,-1.189626336
2005,Voice and Accountability,Kazakhstan,-1.031668067
2004,Voice and Accountability,Kazakhstan,-1.128525496
2003,Voice and Accountability,Kazakhstan,-1.091705561
2002,Voice and Accountability,Kazakhstan,-1.072603345
2000,Voice and Accountability,Kazakhstan,-0.965679228
1998,Voice and Accountability,Kazakhstan,-0.763755381
1996,Voice and Accountability,Kazakhstan,-0.964694977
2021,Voice and Accountability,Kyrgyzstan,-0.60546881
2020,Voice and Accountability,Kyrgyzstan,-0.589001894
2019,Voice and Accountability,Kyrgyzstan,-0.454176247
2018,Voice and Accountability,Kyrgyzstan,-0.357299477
2017,Voice and Accountability,Kyrgyzstan,-0.430864602
2016,Voice and Accountability,Kyrgyzstan,-0.41864112
2015,Voice and Accountability,Kyrgyzstan,-0.404150844
2014,Voice and Accountability,Kyrgyzstan,-0.462486237
2013,Voice and Accountability,Kyrgyzstan,-0.538261116
2012,Voice and Accountability,Kyrgyzstan,-0.611097157
2011,Voice and Accountability,Kyrgyzstan,-0.682987273
2010,Voice and Accountability,Kyrgyzstan,-0.934311152
2009,Voice and Accountability,Kyrgyzstan,-1.0198524
2008,Voice and Accountability,Kyrgyzstan,-1.091764808
2007,Voice and Accountability,Kyrgyzstan,-0.962735653
2006,Voice and Accountability,Kyrgyzstan,-0.759082139
2005,Voice and Accountability,Kyrgyzstan,-0.887550652
2004,Voice and Accountability,Kyrgyzstan,-1.016143322
2003,Voice and Accountability,Kyrgyzstan,-1.027841806
2002,Voice and Accountability,Kyrgyzstan,-1.015423298
2000,Voice and Accountability,Kyrgyzstan,-1.094259858
1998,Voice and Accountability,Kyrgyzstan,-0.808966398
1996,Voice and Accountability,Kyrgyzstan,-0.787026465
2021,Voice and Accountability,Lithuania,1.040886521
2020,Voice and Accountability,Lithuania,1.007987261
2019,Voice and Accountability,Lithuania,0.996342778
2018,Voice and Accountability,Lithuania,0.891687155
2017,Voice and Accountability,Lithuania,0.986517072
2016,Voice and Accountability,Lithuania,1.000034928
2015,Voice and Accountability,Lithuania,0.973927557
2014,Voice and Accountability,Lithuania,0.961615205
2013,Voice and Accountability,Lithuania,0.940019667
2012,Voice and Accountability,Lithuania,0.92950964
2011,Voice and Accountability,Lithuania,0.860525906
2010,Voice and Accountability,Lithuania,0.915654838
2009,Voice and Accountability,Lithuania,0.902184904
2008,Voice and Accountability,Lithuania,0.849656224
2007,Voice and Accountability,Lithuania,0.886551917
2006,Voice and Accountability,Lithuania,0.861287594
2005,Voice and Accountability,Lithuania,0.902132928
2004,Voice and Accountability,Lithuania,0.882494092
2003,Voice and Accountability,Lithuania,0.920530558
2002,Voice and Accountability,Lithuania,0.904892266
2000,Voice and Accountability,Lithuania,0.855439901
1998,Voice and Accountability,Lithuania,0.93635422
1996,Voice and Accountability,Lithuania,0.97710377
2021,Voice and Accountability,Luxembourg,1.508280396
2020,Voice and Accountability,Luxembourg,1.501623631
2019,Voice and Accountability,Luxembourg,1.493499994
2018,Voice and Accountability,Luxembourg,1.530774593
2017,Voice and Accountability,Luxembourg,1.521881342
2016,Voice and Accountability,Luxembourg,1.50026691
2015,Voice and Accountability,Luxembourg,1.546830535
2014,Voice and Accountability,Luxembourg,1.554711699
2013,Voice and Accountability,Luxembourg,1.631096363
2012,Voice and Accountability,Luxembourg,1.649900675
2011,Voice and Accountability,Luxembourg,1.604539394
2010,Voice and Accountability,Luxembourg,1.574835777
2009,Voice and Accountability,Luxembourg,1.555080533
2008,Voice and Accountability,Luxembourg,1.545579076
2007,Voice and Accountability,Luxembourg,1.537699461
2006,Voice and Accountability,Luxembourg,1.547201157
2005,Voice and Accountability,Luxembourg,1.581917882
2004,Voice and Accountability,Luxembourg,1.668277264
2003,Voice and Accountability,Luxembourg,1.533095598
2002,Voice and Accountability,Luxembourg,1.408296943
2000,Voice and Accountability,Luxembourg,1.510186672
1998,Voice and Accountability,Luxembourg,1.524928689
1996,Voice and Accountability,Luxembourg,1.549987316
2021,Voice and Accountability,Latvia,0.90630883
2020,Voice and Accountability,Latvia,0.872525632
2019,Voice and Accountability,Latvia,0.857121706
2018,Voice and Accountability,Latvia,0.782414556
2017,Voice and Accountability,Latvia,0.797454655
2016,Voice and Accountability,Latvia,0.842557549
2015,Voice and Accountability,Latvia,0.846551239
2014,Voice and Accountability,Latvia,0.849458039
2013,Voice and Accountability,Latvia,0.770423412
2012,Voice and Accountability,Latvia,0.775515556
2011,Voice and Accountability,Latvia,0.736775279
2010,Voice and Accountability,Latvia,0.794243872
2009,Voice and Accountability,Latvia,0.849935353
2008,Voice and Accountability,Latvia,0.780786276
2007,Voice and Accountability,Latvia,0.828915298
2006,Voice and Accountability,Latvia,0.846699059
2005,Voice and Accountability,Latvia,0.781813085
2004,Voice and Accountability,Latvia,0.700535595
2003,Voice and Accountability,Latvia,0.767004192
2002,Voice and Accountability,Latvia,0.837780058
2000,Voice and Accountability,Latvia,0.742288053
1998,Voice and Accountability,Latvia,0.828436792
1996,Voice and Accountability,Latvia,0.723347485
2021,Voice and Accountability,Moldova,0.047626868
2020,Voice and Accountability,Moldova,-0.043545876
2019,Voice and Accountability,Moldova,-0.099997289
2018,Voice and Accountability,Moldova,-0.116713464
2017,Voice and Accountability,Moldova,-0.016677648
2016,Voice and Accountability,Moldova,-0.009073544
2015,Voice and Accountability,Moldova,0.028605409
2014,Voice and Accountability,Moldova,0.011560814
2013,Voice and Accountability,Moldova,-0.071324818
2012,Voice and Accountability,Moldova,-0.034426074
2011,Voice and Accountability,Moldova,0.049504522
2010,Voice and Accountability,Moldova,-0.055253185
2009,Voice and Accountability,Moldova,-0.296487033
2008,Voice and Accountability,Moldova,-0.307182461
2007,Voice and Accountability,Moldova,-0.292217821
2006,Voice and Accountability,Moldova,-0.267036706
2005,Voice and Accountability,Moldova,-0.547894061
2004,Voice and Accountability,Moldova,-0.585409641
2003,Voice and Accountability,Moldova,-0.491123885
2002,Voice and Accountability,Moldova,-0.532346845
2000,Voice and Accountability,Moldova,-0.143778056
1998,Voice and Accountability,Moldova,0.089800134
1996,Voice and Accountability,Moldova,0.01836968
2021,Voice and Accountability,North Macedonia,0.141489044
2020,Voice and Accountability,North Macedonia,0.057720866
2019,Voice and Accountability,North Macedonia,-0.01852526
2018,Voice and Accountability,North Macedonia,-0.033332705
2017,Voice and Accountability,North Macedonia,-0.138934165
2016,Voice and Accountability,North Macedonia,-0.234952182
2015,Voice and Accountability,North Macedonia,-0.181890145
2014,Voice and Accountability,North Macedonia,-0.141467974
2013,Voice and Accountability,North Macedonia,-0.057545617
2012,Voice and Accountability,North Macedonia,-0.028496105
2011,Voice and Accountability,North Macedonia,-0.039491858
2010,Voice and Accountability,North Macedonia,0.114981435
2009,Voice and Accountability,North Macedonia,0.168129861
2008,Voice and Accountability,North Macedonia,0.19573997
2007,Voice and Accountability,North Macedonia,0.276678592
2006,Voice and Accountability,North Macedonia,0.173717871
2005,Voice and Accountability,North Macedonia,-0.101468585
2004,Voice and Accountability,North Macedonia,-0.161177352
2003,Voice and Accountability,North Macedonia,-0.021864852
2002,Voice and Accountability,North Macedonia,-0.165570721
2000,Voice and Accountability,North Macedonia,-0.343047291
1998,Voice and Accountability,North Macedonia,-0.160104439
1996,Voice and Accountability,North Macedonia,-0.387256861
2021,Voice and Accountability,Malta,1.081686378
2020,Voice and Accountability,Malta,1.122378588
2019,Voice and Accountability,Malta,1.081668735
2018,Voice and Accountability,Malta,1.090258598
2017,Voice and Accountability,Malta,1.171133399
2016,Voice and Accountability,Malta,1.196370125
2015,Voice and Accountability,Malta,1.202827215
2014,Voice and Accountability,Malta,1.184292436
2013,Voice and Accountability,Malta,1.156572461
2012,Voice and Accountability,Malta,1.165387988
2011,Voice and Accountability,Malta,1.143347025
2010,Voice and Accountability,Malta,1.167212605
2009,Voice and Accountability,Malta,1.152721167
2008,Voice and Accountability,Malta,1.249736071
2007,Voice and Accountability,Malta,1.242634654
2006,Voice and Accountability,Malta,1.203782439
2005,Voice and Accountability,Malta,1.233854294
2004,Voice and Accountability,Malta,1.372729182
2003,Voice and Accountability,Malta,1.34463799
2002,Voice and Accountability,Malta,1.167907596
2000,Voice and Accountability,Malta,1.191570759
1998,Voice and Accountability,Malta,1.136850238
1996,Voice and Accountability,Malta,1.166311741
2021,Voice and Accountability,Montenegro,0.174490169
2020,Voice and Accountability,Montenegro,0.043372232
2019,Voice and Accountability,Montenegro,0.02478336
2018,Voice and Accountability,Montenegro,0.054304581
2017,Voice and Accountability,Montenegro,0.12421751
2016,Voice and Accountability,Montenegro,0.076071583
2015,Voice and Accountability,Montenegro,0.144037694
2014,Voice and Accountability,Montenegro,0.160317093
2013,Voice and Accountability,Montenegro,0.178289786
2012,Voice and Accountability,Montenegro,0.217905968
2011,Voice and Accountability,Montenegro,0.20789057
2010,Voice and Accountability,Montenegro,0.189805597
2009,Voice and Accountability,Montenegro,0.241875201
2008,Voice and Accountability,Montenegro,0.235908493
2007,Voice and Accountability,Montenegro,0.258968711
2006,Voice and Accountability,Montenegro,0.262788713
2005,Voice and Accountability,Montenegro,0.134036914
2004,Voice and Accountability,Montenegro,0.113930948
2003,Voice and Accountability,Montenegro,0.085785449
2002,Voice and Accountability,Montenegro,0.012423269
2000,Voice and Accountability,Montenegro,-0.501997948
1998,Voice and Accountability,Montenegro,-0.594267905
2021,Voice and Accountability,Netherlands,1.502554178
2020,Voice and Accountability,Netherlands,1.524296045
2019,Voice and Accountability,Netherlands,1.485403895
2018,Voice and Accountability,Netherlands,1.487584591
2017,Voice and Accountability,Netherlands,1.495971799
2016,Voice and Accountability,Netherlands,1.540332079
2015,Voice and Accountability,Netherlands,1.561163306
2014,Voice and Accountability,Netherlands,1.547310829
2013,Voice and Accountability,Netherlands,1.566972613
2012,Voice and Accountability,Netherlands,1.605585456
2011,Voice and Accountability,Netherlands,1.537047744
2010,Voice and Accountability,Netherlands,1.450568914
2009,Voice and Accountability,Netherlands,1.464387774
2008,Voice and Accountability,Netherlands,1.483085513
2007,Voice and Accountability,Netherlands,1.523433328
2006,Voice and Accountability,Netherlands,1.539821029
2005,Voice and Accountability,Netherlands,1.666020036
2004,Voice and Accountability,Netherlands,1.696608305
2003,Voice and Accountability,Netherlands,1.52679491
2002,Voice and Accountability,Netherlands,1.469413996
2000,Voice and Accountability,Netherlands,1.543961287
1998,Voice and Accountability,Netherlands,1.562134027
1996,Voice and Accountability,Netherlands,1.557145357
2021,Voice and Accountability,Norway,1.751754522
2020,Voice and Accountability,Norway,1.724217772
2019,Voice and Accountability,Norway,1.655222058
2018,Voice and Accountability,Norway,1.696236134
2017,Voice and Accountability,Norway,1.69440949
2016,Voice and Accountability,Norway,1.664896011
2015,Voice and Accountability,Norway,1.687934279
2014,Voice and Accountability,Norway,1.684117794
2013,Voice and Accountability,Norway,1.737975121
2012,Voice and Accountability,Norway,1.728163242
2011,Voice and Accountability,Norway,1.626358032
2010,Voice and Accountability,Norway,1.595087767
2009,Voice and Accountability,Norway,1.548879385
2008,Voice and Accountability,Norway,1.548039079
2007,Voice and Accountability,Norway,1.549854994
2006,Voice and Accountability,Norway,1.542179823
2005,Voice and Accountability,Norway,1.640593052
2004,Voice and Accountability,Norway,1.70420897
2003,Voice and Accountability,Norway,1.529246092
2002,Voice and Accountability,Norway,1.487174869
2000,Voice and Accountability,Norway,1.526009202
1998,Voice and Accountability,Norway,1.493818998
1996,Voice and Accountability,Norway,1.56270957
2021,Voice and Accountability,Poland,0.587244511
2020,Voice and Accountability,Poland,0.61814481
2019,Voice and Accountability,Poland,0.673151612
2018,Voice and Accountability,Poland,0.700737834
2017,Voice and Accountability,Poland,0.775978327
2016,Voice and Accountability,Poland,0.844191015
2015,Voice and Accountability,Poland,1.039753795
2014,Voice and Accountability,Poland,1.105138183
2013,Voice and Accountability,Poland,0.998138905
2012,Voice and Accountability,Poland,1.064275742
2011,Voice and Accountability,Poland,1.027627707
2010,Voice and Accountability,Poland,1.037611127
2009,Voice and Accountability,Poland,1.026872396
2008,Voice and Accountability,Poland,0.953482151
2007,Voice and Accountability,Poland,0.879502356
2006,Voice and Accountability,Poland,0.803532481
2005,Voice and Accountability,Poland,0.944372296
2004,Voice and Accountability,Poland,1.016627669
2003,Voice and Accountability,Poland,1.012596726
2002,Voice and Accountability,Poland,1.087819576
2000,Voice and Accountability,Poland,1.075671673
1998,Voice and Accountability,Poland,1.087616324
1996,Voice and Accountability,Poland,1.042701244
2021,Voice and Accountability,Portugal,1.2580446
2020,Voice and Accountability,Portugal,1.259652376
2019,Voice and Accountability,Portugal,1.19642508
2018,Voice and Accountability,Portugal,1.167716622
2017,Voice and Accountability,Portugal,1.19820416
2016,Voice and Accountability,Portugal,1.157668114
2015,Voice and Accountability,Portugal,1.128696084
2014,Voice and Accountability,Portugal,1.107471108
2013,Voice and Accountability,Portugal,1.066934705
2012,Voice and Accountability,Portugal,1.028528333
2011,Voice and Accountability,Portugal,1.107910514
2010,Voice and Accountability,Portugal,1.107203007
2009,Voice and Accountability,Portugal,1.128242373
2008,Voice and Accountability,Portugal,1.201863885
2007,Voice and Accountability,Portugal,1.231420636
2006,Voice and Accountability,Portugal,1.232661724
2005,Voice and Accountability,Portugal,1.430305123
2004,Voice and Accountability,Portugal,1.464911222
2003,Voice and Accountability,Portugal,1.409579992
2002,Voice and Accountability,Portugal,1.304545403
2000,Voice and Accountability,Portugal,1.357868314
1998,Voice and Accountability,Portugal,1.434567332
1996,Voice and Accountability,Portugal,1.497632861
2021,Voice and Accountability,Romania,0.602024496
2020,Voice and Accountability,Romania,0.588041067
2019,Voice and Accountability,Romania,0.516311109
2018,Voice and Accountability,Romania,0.52432394
2017,Voice and Accountability,Romania,0.598597825
2016,Voice and Accountability,Romania,0.540918291
2015,Voice and Accountability,Romania,0.48615095
2014,Voice and Accountability,Romania,0.428146094
2013,Voice and Accountability,Romania,0.311523497
2012,Voice and Accountability,Romania,0.318529606
2011,Voice and Accountability,Romania,0.376137167
2010,Voice and Accountability,Romania,0.432130426
2009,Voice and Accountability,Romania,0.464297265
2008,Voice and Accountability,Romania,0.514151156
2007,Voice and Accountability,Romania,0.498997658
2006,Voice and Accountability,Romania,0.517973423
2005,Voice and Accountability,Romania,0.408908844
2004,Voice and Accountability,Romania,0.367766201
2003,Voice and Accountability,Romania,0.299218923
2002,Voice and Accountability,Romania,0.386146128
2000,Voice and Accountability,Romania,0.469307065
1998,Voice and Accountability,Romania,0.389990568
1996,Voice and Accountability,Romania,0.286023378
2021,Voice and Accountability,Serbia,-0.123647928
2020,Voice and Accountability,Serbia,-0.119043313
2019,Voice and Accountability,Serbia,-0.046214577
2018,Voice and Accountability,Serbia,-0.022354687
2017,Voice and Accountability,Serbia,0.117242299
2016,Voice and Accountability,Serbia,0.199925393
2015,Voice and Accountability,Serbia,0.231072277
2014,Voice and Accountability,Serbia,0.212628603
2013,Voice and Accountability,Serbia,0.285488486
2012,Voice and Accountability,Serbia,0.198943496
2011,Voice and Accountability,Serbia,0.278624475
2010,Voice and Accountability,Serbia,0.285615712
2009,Voice and Accountability,Serbia,0.334455043
2008,Voice and Accountability,Serbia,0.281703681
2007,Voice and Accountability,Serbia,0.305300176
2006,Voice and Accountability,Serbia,0.214458928
2005,Voice and Accountability,Serbia,-0.206954584
2004,Voice and Accountability,Serbia,-0.176049948
2003,Voice and Accountability,Serbia,-0.120493673
2002,Voice and Accountability,Serbia,0.003405627
2000,Voice and Accountability,Serbia,-0.63773787
1998,Voice and Accountability,Serbia,-0.973842919
1996,Voice and Accountability,Serbia,-1.2158041
2021,Voice and Accountability,Slovak Republic,0.914356411
2020,Voice and Accountability,Slovak Republic,0.883265316
2019,Voice and Accountability,Slovak Republic,0.862816572
2018,Voice and Accountability,Slovak Republic,0.837226987
2017,Voice and Accountability,Slovak Republic,0.912063062
2016,Voice and Accountability,Slovak Republic,0.961433291
2015,Voice and Accountability,Slovak Republic,0.965451539
2014,Voice and Accountability,Slovak Republic,0.959610283
2013,Voice and Accountability,Slovak Republic,0.959550261
2012,Voice and Accountability,Slovak Republic,0.973016918
2011,Voice and Accountability,Slovak Republic,0.96597904
2010,Voice and Accountability,Slovak Republic,0.91094625
2009,Voice and Accountability,Slovak Republic,0.876306593
2008,Voice and Accountability,Slovak Republic,0.935453057
2007,Voice and Accountability,Slovak Republic,0.947436213
2006,Voice and Accountability,Slovak Republic,0.931123257
2005,Voice and Accountability,Slovak Republic,0.899956763
2004,Voice and Accountability,Slovak Republic,0.947524965
2003,Voice and Accountability,Slovak Republic,0.931504726
2002,Voice and Accountability,Slovak Republic,0.976482391
2000,Voice and Accountability,Slovak Republic,0.848681509
1998,Voice and Accountability,Slovak Republic,0.710790992
1996,Voice and Accountability,Slovak Republic,0.644221544
2021,Voice and Accountability,Slovenia,0.914669573
2020,Voice and Accountability,Slovenia,0.935727596
2019,Voice and Accountability,Slovenia,0.978998601
2018,Voice and Accountability,Slovenia,0.95987761
2017,Voice and Accountability,Slovenia,1.006721735
2016,Voice and Accountability,Slovenia,1.010924101
2015,Voice and Accountability,Slovenia,0.986843705
2014,Voice and Accountability,Slovenia,0.956131041
2013,Voice and Accountability,Slovenia,1.00189662
2012,Voice and Accountability,Slovenia,0.999778092
2011,Voice and Accountability,Slovenia,1.056918144
2010,Voice and Accountability,Slovenia,1.048638105
2009,Voice and Accountability,Slovenia,1.055123448
2008,Voice and Accountability,Slovenia,1.01736474
2007,Voice and Accountability,Slovenia,1.062970877
2006,Voice and Accountability,Slovenia,1.06961453
2005,Voice and Accountability,Slovenia,1.092290401
2004,Voice and Accountability,Slovenia,1.112388611
2003,Voice and Accountability,Slovenia,1.124961376
2002,Voice and Accountability,Slovenia,1.130460024
2000,Voice and Accountability,Slovenia,1.107541919
1998,Voice and Accountability,Slovenia,1.204610944
1996,Voice and Accountability,Slovenia,1.275352716
2021,Voice and Accountability,Sweden,1.50559938
2020,Voice and Accountability,Sweden,1.502536297
2019,Voice and Accountability,Sweden,1.560920477
2018,Voice and Accountability,Sweden,1.568357587
2017,Voice and Accountability,Sweden,1.569253325
2016,Voice and Accountability,Sweden,1.564685822
2015,Voice and Accountability,Sweden,1.565330386
2014,Voice and Accountability,Sweden,1.61111927
2013,Voice and Accountability,Sweden,1.658110142
2012,Voice and Accountability,Sweden,1.690358043
2011,Voice and Accountability,Sweden,1.612955451
2010,Voice and Accountability,Sweden,1.542725921
2009,Voice and Accountability,Sweden,1.546038389
2008,Voice and Accountability,Sweden,1.520166636
2007,Voice and Accountability,Sweden,1.510136127
2006,Voice and Accountability,Sweden,1.48571825
2005,Voice and Accountability,Sweden,1.584472775
2004,Voice and Accountability,Sweden,1.739247203
2003,Voice and Accountability,Sweden,1.548605323
2002,Voice and Accountability,Sweden,1.50778389
2000,Voice and Accountability,Sweden,1.57328856
1998,Voice and Accountability,Sweden,1.536840677
1996,Voice and Accountability,Sweden,1.518390656
2021,Voice and Accountability,Tajikistan,-1.70522058
2020,Voice and Accountability,Tajikistan,-1.779734373
2019,Voice and Accountability,Tajikistan,-1.796795249
2018,Voice and Accountability,Tajikistan,-1.701229811
2017,Voice and Accountability,Tajikistan,-1.721287012
2016,Voice and Accountability,Tajikistan,-1.68945837
2015,Voice and Accountability,Tajikistan,-1.569081903
2014,Voice and Accountability,Tajikistan,-1.495483875
2013,Voice and Accountability,Tajikistan,-1.504126787
2012,Voice and Accountability,Tajikistan,-1.422403574
2011,Voice and Accountability,Tajikistan,-1.38084805
2010,Voice and Accountability,Tajikistan,-1.431077838
2009,Voice and Accountability,Tajikistan,-1.332126021
2008,Voice and Accountability,Tajikistan,-1.355681419
2007,Voice and Accountability,Tajikistan,-1.292120814
2006,Voice and Accountability,Tajikistan,-1.351941347
2005,Voice and Accountability,Tajikistan,-1.266097903
2004,Voice and Accountability,Tajikistan,-1.222273111
2003,Voice and Accountability,Tajikistan,-1.149908781
2002,Voice and Accountability,Tajikistan,-1.111795902
2000,Voice and Accountability,Tajikistan,-1.382805347
1998,Voice and Accountability,Tajikistan,-1.505258083
1996,Voice and Accountability,Tajikistan,-1.645832658
2021,Voice and Accountability,Turkmenistan,-1.914702177
2020,Voice and Accountability,Turkmenistan,-2.029900312
2019,Voice and Accountability,Turkmenistan,-2.18512249
2018,Voice and Accountability,Turkmenistan,-2.154135466
2017,Voice and Accountability,Turkmenistan,-2.159890413
2016,Voice and Accountability,Turkmenistan,-2.170767784
2015,Voice and Accountability,Turkmenistan,-2.237534761
2014,Voice and Accountability,Turkmenistan,-2.259163857
2013,Voice and Accountability,Turkmenistan,-2.216408491
2012,Voice and Accountability,Turkmenistan,-2.250428438
2011,Voice and Accountability,Turkmenistan,-2.16572094
2010,Voice and Accountability,Turkmenistan,-2.040293694
2009,Voice and Accountability,Turkmenistan,-2.082511187
2008,Voice and Accountability,Turkmenistan,-2.109706879
2007,Voice and Accountability,Turkmenistan,-2.156128407
2006,Voice and Accountability,Turkmenistan,-2.088715553
2005,Voice and Accountability,Turkmenistan,-2.001130581
2004,Voice and Accountability,Turkmenistan,-1.98201263
2003,Voice and Accountability,Turkmenistan,-1.957250237
2002,Voice and Accountability,Turkmenistan,-1.932025671
2000,Voice and Accountability,Turkmenistan,-1.692534447
1998,Voice and Accountability,Turkmenistan,-1.65626657
1996,Voice and Accountability,Turkmenistan,-1.577282786
2021,Voice and Accountability,Türkiye,-0.85914278
2020,Voice and Accountability,Türkiye,-0.860242069
2019,Voice and Accountability,Türkiye,-0.834260941
2018,Voice and Accountability,Türkiye,-0.851066709
2017,Voice and Accountability,Türkiye,-0.705824316
2016,Voice and Accountability,Türkiye,-0.607145011
2015,Voice and Accountability,Türkiye,-0.367709816
2014,Voice and Accountability,Türkiye,-0.338407427
2013,Voice and Accountability,Türkiye,-0.251326382
2012,Voice and Accountability,Türkiye,-0.206933528
2011,Voice and Accountability,Türkiye,-0.1368507
2010,Voice and Accountability,Türkiye,-0.084816508
2009,Voice and Accountability,Türkiye,-0.055526059
2008,Voice and Accountability,Türkiye,-0.041286409
2007,Voice and Accountability,Türkiye,-0.05332458
2006,Voice and Accountability,Türkiye,-0.064095318
2005,Voice and Accountability,Türkiye,0.000233757
2004,Voice and Accountability,Türkiye,0.013201931
2003,Voice and Accountability,Türkiye,-0.033270795
2002,Voice and Accountability,Türkiye,-0.219570532
2000,Voice and Accountability,Türkiye,-0.289199769
1998,Voice and Accountability,Türkiye,-0.615934074
1996,Voice and Accountability,Türkiye,-0.12976031
2021,Voice and Accountability,Ukraine,0.076311238
2020,Voice and Accountability,Ukraine,0.091257513
2019,Voice and Accountability,Ukraine,0.023895197
2018,Voice and Accountability,Ukraine,-0.0377829
2017,Voice and Accountability,Ukraine,0.014895575
2016,Voice and Accountability,Ukraine,0.001790598
2015,Voice and Accountability,Ukraine,-0.086787418
2014,Voice and Accountability,Ukraine,-0.142217666
2013,Voice and Accountability,Ukraine,-0.315396577
2012,Voice and Accountability,Ukraine,-0.279543012
2011,Voice and Accountability,Ukraine,-0.132440627
2010,Voice and Accountability,Ukraine,-0.083982021
2009,Voice and Accountability,Ukraine,0.059088912
2008,Voice and Accountability,Ukraine,0.0906661
2007,Voice and Accountability,Ukraine,0.06411846
2006,Voice and Accountability,Ukraine,0.04964127
2005,Voice and Accountability,Ukraine,-0.285324872
2004,Voice and Accountability,Ukraine,-0.671051443
2003,Voice and Accountability,Ukraine,-0.589256763
2002,Voice and Accountability,Ukraine,-0.519448936
2000,Voice and Accountability,Ukraine,-0.610850632
1998,Voice and Accountability,Ukraine,-0.240636587
1996,Voice and Accountability,Ukraine,-0.324850231
2021,Voice and Accountability,Uzbekistan,-1.399752259
2020,Voice and Accountability,Uzbekistan,-1.532506585
2019,Voice and Accountability,Uzbekistan,-1.653113842
2018,Voice and Accountability,Uzbekistan,-1.630064487
2017,Voice and Accountability,Uzbekistan,-1.797307253
2016,Voice and Accountability,Uzbekistan,-1.886788964
2015,Voice and Accountability,Uzbekistan,-1.956137896
2014,Voice and Accountability,Uzbekistan,-1.913254142
2013,Voice and Accountability,Uzbekistan,-1.966497064
2012,Voice and Accountability,Uzbekistan,-2.033548832
2011,Voice and Accountability,Uzbekistan,-2.124430656
2010,Voice and Accountability,Uzbekistan,-2.085671902
2009,Voice and Accountability,Uzbekistan,-2.102610588
2008,Voice and Accountability,Uzbekistan,-2.100142717
2007,Voice and Accountability,Uzbekistan,-2.117637873
2006,Voice and Accountability,Uzbekistan,-2.071797371
2005,Voice and Accountability,Uzbekistan,-1.930238962
2004,Voice and Accountability,Uzbekistan,-1.78085947
2003,Voice and Accountability,Uzbekistan,-1.7646029
2002,Voice and Accountability,Uzbekistan,-1.80931139
2000,Voice and Accountability,Uzbekistan,-1.833386779
1998,Voice and Accountability,Uzbekistan,-1.758488417
1996,Voice and Accountability,Uzbekistan,-1.600370407
2021,Voice and Accountability,Kosovo⁎,-0.079331957
2020,Voice and Accountability,Kosovo⁎,-0.158383638
2019,Voice and Accountability,Kosovo⁎,-0.115402758
2018,Voice and Accountability,Kosovo⁎,-0.144523442
2017,Voice and Accountability,Kosovo⁎,-0.115478247
2016,Voice and Accountability,Kosovo⁎,-0.148735702
2015,Voice and Accountability,Kosovo⁎,-0.15082033
2014,Voice and Accountability,Kosovo⁎,-0.20129934
2013,Voice and Accountability,Kosovo⁎,-0.25044471
2012,Voice and Accountability,Kosovo⁎,-0.223774791
2011,Voice and Accountability,Kosovo⁎,-0.236089617
2010,Voice and Accountability,Kosovo⁎,-0.180995032
2009,Voice and Accountability,Kosovo⁎,-0.116848014
2008,Voice and Accountability,Kosovo⁎,-0.313796252
2007,Voice and Accountability,Kosovo⁎,-0.31247279
2006,Voice and Accountability,Kosovo⁎,-0.505195737
2005,Voice and Accountability,Kosovo⁎,-0.372446328
2004,Voice and Accountability,Kosovo⁎,-0.36131832
2003,Voice and Accountability,Kosovo⁎,-0.321591944
2002,Voice and Accountability,Kosovo⁎,-0.390101492
2000,Voice and Accountability,Kosovo⁎,-0.738669097
1998,Voice and Accountability,Kosovo⁎,-1.268769026
1996,Voice and Accountability,Kosovo⁎,-1.699881434
