Year,SeriesCode,Страна ,Cities,Value
2015,EN_LND_CNSPOP,Colombia,CO_VID_PUERTO_CARRENO,0.391
2015,EN_LND_CNSPOP,Colombia,CO_CAU_PUERTO_TEJADA,1.3462
2015,EN_LND_CNSPOP,Colombia,CO_CUN_MADRID,1.5881
2015,EN_LND_CNSPOP,Colombia,CO_AMA_LETICIA,2.7192
2015,EN_LND_CNSPOP,Colombia,CO_NSA_LOS_PATIOS,0.9063
2015,EN_LND_CNSPOP,Portugal,PT_GUARDA,-0.1783
2015,EN_LND_CNSPOP,Portugal,PT_LAGOA,-1.8944
2015,EN_LND_CNSPOP,Portugal,PT_OLIVEIRA_DO_BAIRRO,0.8997
2015,EN_LND_CNSPOP,Portugal,PT_OLIVEIRA_DO_HOSPITAL,-0.2973
2015,EN_LND_CNSPOP,Portugal,PT_OURIQUE,-0.0556
2015,EN_LND_CNSPOP,Portugal,PT_PAMPILHOSA_DA_SERRA,-1.1196
2015,EN_LND_CNSPOP,Colombia,CO_CUN_NEMOCON,1.7397
2015,EN_LND_CNSPOP,Colombia,CO_PUT_PUERTO_ASIS,1.918
2015,EN_LND_CNSPOP,Colombia,CO_VAC_PRADERA,1.3255
2015,EN_LND_CNSPOP,Colombia,CO_CAU_POPAYAN,2.9101
2015,EN_LND_CNSPOP,Colombia,CO_VAC_RESTREPO,6.6983
2015,EN_LND_CNSPOP,Colombia,CO_ATL_SABANAGRANDE,0.6553
2015,EN_LND_CNSPOP,Portugal,PT_PAREDES_DE_COURA,-0.0781
2015,EN_LND_CNSPOP,Portugal,PT_PEDROGAO_GRANDE,-0.29
2015,EN_LND_CNSPOP,Portugal,PT_PAREDES,-13.6417
2015,EN_LND_CNSPOP,Portugal,PT_PALMELA,0.8855
2015,EN_LND_CNSPOP,Portugal,PT_PACOS_DE_FERREIRA,1.1083
2015,EN_LND_CNSPOP,Portugal,PT_OVAR,-1.3959
2015,EN_LND_CNSPOP,Colombia,CO_ANT_RIONEGRO,1.4726
2015,EN_LND_CNSPOP,Colombia,CO_BOY_TUNJA,0.7559
2015,EN_LND_CNSPOP,Colombia,CO_CES_VALLEDUPAR,0.97
2015,EN_LND_CNSPOP,Colombia,CO_LAG_VILLANUEVA,0.3351
2015,EN_LND_CNSPOP,Colombia,CO_ATL_PALMAR_DE_VARELA,1.064
2015,EN_LND_CNSPOP,Colombia,CO_CAU_PADILLA,2.4947
2015,EN_LND_CNSPOP,Colombia,CO_NSA_OCANA,1.2551
2015,EN_LND_CNSPOP,Colombia,CO_BOL_TURBACO,2.2617
2015,EN_LND_CNSPOP,Colombia,CO_CAL_VILLAMARIA,1.4314
2015,EN_LND_CNSPOP,Colombia,CO_CAU_VILLA_RICA,1.9432
2015,EN_LND_CNSPOP,Colombia,CO_NSA_VILLA_DEL_ROSARIO,0.7379
2015,EN_LND_CNSPOP,Colombia,CO_VAC_VIJES,1.4843
2015,EN_LND_CNSPOP,Colombia,CO_VAC_TULUA,1.2701
2015,EN_LND_CNSPOP,Colombia,CO_ANT_ITAGUI,0.6249
2015,EN_LND_CNSPOP,Colombia,CO_HUI_NEIVA,2.2193
2015,EN_LND_CNSPOP,Colombia,CO_BOY_MOTAVITA,1.7028
2015,EN_LND_CNSPOP,Colombia,CO_COR_MONTERIA,0.8248
2015,EN_LND_CNSPOP,Colombia,CO_CAL_MANIZALES,1.6589
2015,EN_LND_CNSPOP,Colombia,CO_ATL_MALAMBO,1.0064
2015,EN_LND_CNSPOP,Colombia,CO_ANT_MARINILLA,1.5608
2015,EN_LND_CNSPOP,Colombia,CO_PUT_MOCOA,0.7464
2015,EN_LND_CNSPOP,Colombia,CO_BOY_MONGUI,1.6825
2015,EN_LND_CNSPOP,Colombia,CO_CUN_MOSQUERA,2.0041
2015,EN_LND_CNSPOP,Colombia,CO_SAN_MALAGA,3.0807
2015,EN_LND_CNSPOP,Colombia,CO_CAL_LA_DORADA,1.2371
2015,EN_LND_CNSPOP,Colombia,CO_ANT_LA_CEJA,3.7403
2015,EN_LND_CNSPOP,Colombia,CO_CUN_LA_CALERA,0.6488
2015,EN_LND_CNSPOP,Colombia,CO_ARA_ARAUCA,0.952
2015,EN_LND_CNSPOP,Colombia,CO_ATL_BARANOA,0.9166
2015,EN_LND_CNSPOP,Colombia,CO_CUN_SOPO,1.1126
2015,EN_LND_CNSPOP,Colombia,CO_LAG_MAICAO,0.5543
2015,EN_LND_CNSPOP,Colombia,CO_BOL_MAGANGUE,3.1664
2015,EN_LND_CNSPOP,Colombia,CO_ANT_BARBOSA,1.9267
2015,EN_LND_CNSPOP,Colombia,CO_BOL_ARJONA,0.2955
2015,EN_LND_CNSPOP,Colombia,CO_CUN_SUTATAUSA,0.5701
2015,EN_LND_CNSPOP,Colombia,CO_ATL_SOLEDAD,0.4311
2015,EN_LND_CNSPOP,Colombia,CO_BOY_SOGAMOSO,6.1165
2015,EN_LND_CNSPOP,Colombia,CO_CUN_SOACHA,1.3688
2015,EN_LND_CNSPOP,Colombia,CO_ATL_TUBARA,-0.1255
2015,EN_LND_CNSPOP,Colombia,CO_BOY_TOPAGA,5.7316
2015,EN_LND_CNSPOP,Colombia,CO_MAG_SANTA_MARTA,0.6627
2015,EN_LND_CNSPOP,Colombia,CO_BOL_SAN_CRISTOBAL,1.0491
2015,EN_LND_CNSPOP,Colombia,CO_NSA_SAN_CAYETANO,0.43
2015,EN_LND_CNSPOP,Colombia,CO_CUN_TAUSA,0.7321
2015,EN_LND_CNSPOP,Colombia,CO_MAG_SITIONUEVO,0.1678
2015,EN_LND_CNSPOP,Colombia,CO_GUAVIARE_S_JOSE_GUAVIARE,0.1871
2015,EN_LND_CNSPOP,Colombia,CO_SAN_SAN_GIL,2.1583
2015,EN_LND_CNSPOP,Colombia,CO_SANTA_ROSA,0.9249
2015,EN_LND_CNSPOP,Colombia,CO_SUC_SINCELEJO,0.9257
2015,EN_LND_CNSPOP,Colombia,CO_CUN_SIBATE,1.4739
2015,EN_LND_CNSPOP,Colombia,CO_ATL_SANTO_TOMAS,1.4944
2015,EN_LND_CNSPOP,Colombia,CO_CUN_SESQUILE,0.5777
2015,EN_LND_CNSPOP,Colombia,CO_RIS_SANTA_ROSA_DE_CABAL,2.9896
2015,EN_LND_CNSPOP,Colombia,CO_BOL_TURBANA,0.2814
2015,EN_LND_CNSPOP,Colombia,CO_BOL_CLEMENCIA,0.0517
2015,EN_LND_CNSPOP,Colombia,CO_MAG_CIENAGA,0.5704
2015,EN_LND_CNSPOP,Colombia,CO_CUN_ZIPAQUIRA,0.8199
2015,EN_LND_CNSPOP,Colombia,CO_MET_VILLAVICENCIO,1.5273
2015,EN_LND_CNSPOP,Colombia,CO_ATL_USIACURI,0.7057
2015,EN_LND_CNSPOP,Colombia,CO_ANT_TURBO,0.3775
2015,EN_LND_CNSPOP,Colombia,CO_CUN_COGUA,0.603
2015,EN_LND_CNSPOP,Colombia,CO_BOY_CHIVATA,2.3776
2015,EN_LND_CNSPOP,Colombia,CO_CUN_CHIA,0.9542
2015,EN_LND_CNSPOP,Colombia,CO_BOY_CERINZA,11.0169
2015,EN_LND_CNSPOP,Colombia,CO_BOY_COMBITA,2.0217
2015,EN_LND_CNSPOP,Colombia,CO_NSA_CUCUTA,0.9878
2015,EN_LND_CNSPOP,Colombia,CO_ANT_BELLO,1.1223
2015,EN_LND_CNSPOP,Colombia,CO_CUN_BOJACA,0.9223
2015,EN_LND_CNSPOP,Colombia,CO_BOY_BUSBANZA,0.0823
2015,EN_LND_CNSPOP,Colombia,CO_VAC_CARTAGO,3.5606
2015,EN_LND_CNSPOP,Colombia,CO_SAN_BUCARAMANGA,3.3197
2015,EN_LND_CNSPOP,Colombia,CO_VAC_GUADALAJARA_DE_BUGA,-21.1921
2015,EN_LND_CNSPOP,Colombia,CO_BOGOTA,0.6347
2015,EN_LND_CNSPOP,Colombia,CO_VAC_CANDELARIA,1.0348
2015,EN_LND_CNSPOP,Colombia,CO_BOL_CARTAGENA_DE_INDIAS,0.1627
2015,EN_LND_CNSPOP,Colombia,CO_VAC_CALI,1.2529
2015,EN_LND_CNSPOP,Colombia,CO_CALDAS,2.069
2015,EN_LND_CNSPOP,Colombia,CO_CUN_CAJICA,1.5295
2015,EN_LND_CNSPOP,Colombia,CO_RIS_DOSQUEBRADAS,1.8426
2015,EN_LND_CNSPOP,Colombia,CO_TOL_IBAGUE,2.7363
2015,EN_LND_CNSPOP,Colombia,CO_SAN_GIRON,0.8621
2015,EN_LND_CNSPOP,Colombia,CO_TOL_HONDA,-0.0384
2015,EN_LND_CNSPOP,Colombia,CO_ATL_GALAPA,0.9904
2015,EN_LND_CNSPOP,Colombia,CO_CUN_GACHANCIPA,0.7892
2015,EN_LND_CNSPOP,Colombia,CO_CUN_FUSAGASUGA,1.8521
2015,EN_LND_CNSPOP,Colombia,CO_GUAINIA_INIRIDA,2.1007
2015,EN_LND_CNSPOP,Colombia,CO_CUN_GUATAVITA,1.2061
2015,EN_LND_CNSPOP,Colombia,CO_ANT_GUARNE,2.4214
2015,EN_LND_CNSPOP,Colombia,CO_CUN_FUNZA,2.0894
2015,EN_LND_CNSPOP,Colombia,CO_TOL_ESPINAL,4.6006
2015,EN_LND_CNSPOP,Colombia,CO_ANT_ENVIGADO,1.396
2015,EN_LND_CNSPOP,Colombia,CO_CUN_FACATATIVA,0.7289
2015,EN_LND_CNSPOP,Colombia,CO_TOL_FLANDES,3.0568
2015,EN_LND_CNSPOP,Colombia,CO_ATL_BARRANQUILLA,0.8422
2015,EN_LND_CNSPOP,Colombia,CO_CES_AGUACHICA,3.3415
2015,EN_LND_CNSPOP,Colombia,CO_MAG_FUNDACION,2.2275
2015,EN_LND_CNSPOP,Colombia,CO_SAN_FLORIDABLANCA,3.434
2015,EN_LND_CNSPOP,Colombia,CO_VAC_FLORIDA,4.57
2015,EN_LND_CNSPOP,Colombia,CO_CAQ_FLORENCIA,0.2991
2015,EN_LND_CNSPOP,Colombia,CO_VAC_ANDALUCIA,5.8104
2015,EN_LND_CNSPOP,Colombia,CO_SAN_BARRANCABERMEJA,3.147
2015,EN_LND_CNSPOP,Colombia,CO_HUI_PITALITO,0.8621
2015,EN_LND_CNSPOP,Colombia,CO_SAN_PIEDECUESTA,1.5039
2015,EN_LND_CNSPOP,Colombia,CO_RIS_PEREIRA,3.4807
2015,EN_LND_CNSPOP,Colombia,CO_LAG_RIOHACHA,0.8989
2015,EN_LND_CNSPOP,Colombia,CO_CUN_RICAURTE,2.6331
2015,EN_LND_CNSPOP,Colombia,CO_ATL_PONEDERA,1.2396
2015,EN_LND_CNSPOP,Colombia,CO_VAU_MITU,4.8577
2015,EN_LND_CNSPOP,Colombia,CO_ATL_SABANALARGA,0.6142
2015,EN_LND_CNSPOP,Colombia,CO_ANT_MEDELLIN,0.8847
2015,EN_LND_CNSPOP,Colombia,CO_VAC_JAMUNDI,2.2496
2015,EN_LND_CNSPOP,Colombia,CO_BOY_IZA,2.7505
2015,EN_LND_CNSPOP,Colombia,CO_ANT_LA_ESTRELLA,4.9726
2015,EN_LND_CNSPOP,Colombia,CO_CUN_TABIO,0.4737
2015,EN_LND_CNSPOP,Colombia,CO_CUN_TOCANCIPA,0.7719
2015,EN_LND_CNSPOP,Colombia,CO_BOY_TIBASOSA,0.6124
2015,EN_LND_CNSPOP,Colombia,CO_ANT_SABANETA,2.2316
2015,EN_LND_CNSPOP,Colombia,CO_VAC_YUMBO,1.8732
2015,EN_LND_CNSPOP,Colombia,CO_CAS_YOPAL,1.7327
2015,EN_LND_CNSPOP,Colombia,CO_CUN_COTA,2.2199
2015,EN_LND_CNSPOP,Colombia,CO_ANT_COPACABANA,3.4348
2015,EN_LND_CNSPOP,Colombia,CO_BOY_CORRALES,-62.9598
2015,EN_LND_CNSPOP,Colombia,CO_BOY_DUITAMA,1.7711
2015,EN_LND_CNSPOP,Colombia,CO_ANT_GIRARDOTA,0.5646
2015,EN_LND_CNSPOP,Colombia,CO_CUN_GIRARDOT,2.1374
2015,EN_LND_CNSPOP,Colombia,CO_ANT_EL_CARMEN_DE_VIBORAL,1.0462
2015,EN_LND_CNSPOP,Colombia,CO_BOL_EL_CARMEN_DE_BOLIVAR,1.8419
2015,EN_LND_CNSPOP,Colombia,CO_BOY_FIRAVITOBA,1.0407
2010,EN_LND_CNSPOP,Costa Rica,CR_LIMON,2.9814
2010,EN_LND_CNSPOP,Costa Rica,CR_LIBERIA,0.7108
2010,EN_LND_CNSPOP,Costa Rica,CR_CARTAGO,0.5291
2020,EN_LND_CNSPOP,Costa Rica,CR_CARTAGO,0.8873
2020,EN_LND_CNSPOP,Costa Rica,CR_LIBERIA,0.1452
2020,EN_LND_CNSPOP,Costa Rica,CR_LIMON,1.0898
2010,EN_LND_CNSPOP,Denmark,DK_AALBORG,0.7587
2010,EN_LND_CNSPOP,Denmark,DK_HJORRING,-1.5836
2010,EN_LND_CNSPOP,Denmark,DK_HERNING,1.2431
2010,EN_LND_CNSPOP,Denmark,DK_HORSHOLM,-0.7731
2010,EN_LND_CNSPOP,Denmark,DK_SVENDBORG,-0.9534
2010,EN_LND_CNSPOP,Denmark,DK_KOBENHAVN,0.1003
2020,EN_LND_CNSPOP,Denmark,DK_HORSHOLM,-0.4027
2020,EN_LND_CNSPOP,Denmark,DK_KOBENHAVN,0.1894
2020,EN_LND_CNSPOP,Denmark,DK_SVENDBORG,-0.3657
2020,EN_LND_CNSPOP,Denmark,DK_HERNING,5.9576
2020,EN_LND_CNSPOP,Denmark,DK_AALBORG,1.9789
2020,EN_LND_CNSPOP,Denmark,DK_HJORRING,-0.4444
2010,EN_LND_CNSPOP,Finland,FI_OULU,0.8872
2010,EN_LND_CNSPOP,Finland,FI_HELSINKI,1.5256
2020,EN_LND_CNSPOP,Finland,FI_HELSINKI,0.4592
2020,EN_LND_CNSPOP,Finland,FI_OULU,1.4749
2010,EN_LND_CNSPOP,France,FR_GRENOBLE,4.3009
2010,EN_LND_CNSPOP,France,FR_LYON,1.0924
2010,EN_LND_CNSPOP,France,FR_LILLE,9.485
2010,EN_LND_CNSPOP,France,FR_MARSEILLE,2.5467
2010,EN_LND_CNSPOP,France,FR_NIMES,1.3247
2010,EN_LND_CNSPOP,France,FR_TOULOUSE,0.5945
2010,EN_LND_CNSPOP,France,FR_STRASBOURG,1.169
2010,EN_LND_CNSPOP,France,FR_NICE,-5.206
2010,EN_LND_CNSPOP,France,FR_NANTES,3.1135
2015,EN_LND_CNSPOP,Portugal,PT_OUREM,-1.7405
2015,EN_LND_CNSPOP,Portugal,PT_PENACOVA,-0.0345
2015,EN_LND_CNSPOP,Portugal,PT_GRANDOLA,-6.1803
2015,EN_LND_CNSPOP,Portugal,PT_GAVIAO,0.0
2015,EN_LND_CNSPOP,Portugal,PT_GOIS,-0.0799
2015,EN_LND_CNSPOP,Portugal,PT_GUIMARAES,-0.668
2015,EN_LND_CNSPOP,Portugal,PT_IDANHA_A_NOVA,-0.1218
2015,EN_LND_CNSPOP,Portugal,PT_FIGUEIRO_DOS_VINHOS,-0.54
2015,EN_LND_CNSPOP,Portugal,PT_FORNOS_DE_ALGODRES,-0.4932
2015,EN_LND_CNSPOP,Portugal,PT_FIGUEIRA_DE_CASTELO_RODRIGO,-0.7549
2015,EN_LND_CNSPOP,Portugal,PT_FELGUEIRAS,-1.1508
2015,EN_LND_CNSPOP,Portugal,PT_FIGUEIRA_DA_FOZ,-0.3956
2015,EN_LND_CNSPOP,Portugal,PT_FAFE,-0.6106
2015,EN_LND_CNSPOP,Portugal,PT_FREIXO_DE_ESPADA_A_CINTA,-0.0597
2015,EN_LND_CNSPOP,Portugal,PT_FRONTEIRA,-0.1305
2015,EN_LND_CNSPOP,Portugal,PT_FUNDAO,-0.5056
2015,EN_LND_CNSPOP,Portugal,PT_ALANDROAL,-0.1112
2015,EN_LND_CNSPOP,Portugal,PT_ALBERGARIA_A_VELHA,-0.5283
2015,EN_LND_CNSPOP,Portugal,PT_AMARES,-0.1704
2015,EN_LND_CNSPOP,Portugal,PT_ANADIA,-0.4344
2015,EN_LND_CNSPOP,Portugal,PT_ALCOBACA,-0.9853
2015,EN_LND_CNSPOP,Portugal,PT_ALCANENA,-0.0541
2015,EN_LND_CNSPOP,Portugal,PT_AMADORA,2.0819
2015,EN_LND_CNSPOP,Portugal,PT_AMARANTE,-0.7942
2015,EN_LND_CNSPOP,Portugal,PT_ALVAIAZERE,-1.9724
2015,EN_LND_CNSPOP,Portugal,PT_ALIJO,-2.4501
2015,EN_LND_CNSPOP,Portugal,PT_ALFANDEGA_DA_FE,-3.9592
2015,EN_LND_CNSPOP,Portugal,PT_ARRAIOLOS,-0.8417
2015,EN_LND_CNSPOP,Portugal,PT_AROUCA,-0.3376
2015,EN_LND_CNSPOP,Portugal,PT_ARGANIL,-0.1636
2015,EN_LND_CNSPOP,Portugal,PT_ALENQUER,-2.8555
2015,EN_LND_CNSPOP,Portugal,PT_ARCOS_DE_VALDEVEZ,-0.4719
2015,EN_LND_CNSPOP,Portugal,PT_ALTER_DO_CHAO,-0.3674
2015,EN_LND_CNSPOP,Portugal,PT_ALCOUTIM,-0.4169
2015,EN_LND_CNSPOP,Portugal,PT_ALJEZUR,-0.1106
2015,EN_LND_CNSPOP,Portugal,PT_ALCOCHETE,0.4115
2015,EN_LND_CNSPOP,Portugal,PT_ALMODOVAR,-0.9781
2015,EN_LND_CNSPOP,Portugal,PT_ALPIARCA,-0.0352
2015,EN_LND_CNSPOP,Portugal,PT_ALMEIRIM,-2.406
2015,EN_LND_CNSPOP,Portugal,PT_ALJUSTREL,-0.1231
2015,EN_LND_CNSPOP,Portugal,PT_ALMADA,-0.7826
2015,EN_LND_CNSPOP,Portugal,PT_OLIVEIRA_DE_AZEMEIS,-1.5639
2015,EN_LND_CNSPOP,Portugal,PT_MONFORTE,-0.1304
2015,EN_LND_CNSPOP,Portugal,PT_OEIRAS,2.888
2015,EN_LND_CNSPOP,Portugal,PT_MURTOSA,-1.1182
2015,EN_LND_CNSPOP,Portugal,PT_NAZARE,-1.0411
2015,EN_LND_CNSPOP,Portugal,PT_NISA,0.035
2015,EN_LND_CNSPOP,Portugal,PT_OBIDOS,-6.5872
2015,EN_LND_CNSPOP,Portugal,PT_NELAS,-1.0419
2015,EN_LND_CNSPOP,Portugal,PT_ESTREMOZ,-0.3225
2015,EN_LND_CNSPOP,Portugal,PT_OLEIROS,-1.1025
2015,EN_LND_CNSPOP,Portugal,PT_ODIVELAS,0.1725
2015,EN_LND_CNSPOP,Portugal,PT_OLHAO,-4.1776
2015,EN_LND_CNSPOP,Portugal,PT_MOURAO,0.0
2015,EN_LND_CNSPOP,Portugal,PT_MONCHIQUE,0.0373
2015,EN_LND_CNSPOP,Portugal,PT_MONDIM_DE_BASTO,0.0771
2015,EN_LND_CNSPOP,Portugal,PT_MONCAO,-0.1636
2015,EN_LND_CNSPOP,Portugal,PT_MONTEMOR_O_NOVO,-0.9823
2015,EN_LND_CNSPOP,Portugal,PT_COIMBRA,-0.5913
2015,EN_LND_CNSPOP,Portugal,PT_CASTRO_DAIRE,-0.2789
2015,EN_LND_CNSPOP,Portugal,PT_CASTELO_BRANCO,-0.607
2015,EN_LND_CNSPOP,Portugal,PT_ESPOSENDE,-0.7759
2015,EN_LND_CNSPOP,Portugal,PT_CUBA,-0.5078
2015,EN_LND_CNSPOP,Portugal,PT_ENTRONCAMENTO,0.8565
2015,EN_LND_CNSPOP,Portugal,PT_ESTARREJA,-0.8465
2015,EN_LND_CNSPOP,Portugal,PT_ESPINHO,-0.2209
2020,EN_LND_CNSPOP,France,FR_TOULOUSE,0.3115
2020,EN_LND_CNSPOP,France,FR_STRASBOURG,1.3926
2020,EN_LND_CNSPOP,France,FR_NANTES,1.8873
2020,EN_LND_CNSPOP,France,FR_NICE,-0.4175
2020,EN_LND_CNSPOP,France,FR_NIMES,0.3754
2020,EN_LND_CNSPOP,France,FR_LILLE,4.511
2020,EN_LND_CNSPOP,France,FR_LYON,0.6982
2020,EN_LND_CNSPOP,France,FR_MARSEILLE,1.5638
2015,EN_LND_CNSPOP,Portugal,PT_ELVAS,-0.1358
2015,EN_LND_CNSPOP,Portugal,PT_CASTELO_DE_PAIVA,-0.1883
2015,EN_LND_CNSPOP,Portugal,PT_CASTELO_DE_VIDE,-0.0774
2015,EN_LND_CNSPOP,Portugal,PT_CASTRO_MARIM,-0.2592
2015,EN_LND_CNSPOP,Portugal,PT_CASCAIS,0.5738
2015,EN_LND_CNSPOP,Portugal,PT_CASTANHEIRA_DE_PERA,-0.1691
2020,EN_LND_CNSPOP,France,FR_GRENOBLE,9.5593
2010,EN_LND_CNSPOP,Germany,DE_HALLE,-1.9319
2010,EN_LND_CNSPOP,Germany,DE_BERLIN,-1.8567
2020,EN_LND_CNSPOP,Germany,DE_HALLE,-3.3874
2020,EN_LND_CNSPOP,Germany,DE_BERLIN,1.8556
2010,EN_LND_CNSPOP,Hungary,HU_BUDAPEST,-4.4955
2020,EN_LND_CNSPOP,Hungary,HU_BUDAPEST,4.2087
2012,EN_LND_CNSPOP,Iceland,NOCITI,-0.5429
2018,EN_LND_CNSPOP,Iceland,NOCITI,0.0839
2010,EN_LND_CNSPOP,India,IN_NELLORE,1.9075
2010,EN_LND_CNSPOP,India,IN_MUMBAI,1.0467
2010,EN_LND_CNSPOP,India,IN_KOLKATA,1.3045
2010,EN_LND_CNSPOP,India,IN_PATNA,0.9789
2010,EN_LND_CNSPOP,India,IN_KANPUR,2.0614
2010,EN_LND_CNSPOP,India,IN_KANCHIPURAM,0.7156
2010,EN_LND_CNSPOP,India,IN_HYDERABAD,1.6531
2010,EN_LND_CNSPOP,India,IN_AHMADABAD,1.1096
2010,EN_LND_CNSPOP,India,IN_BAREILLY,1.3776
2010,EN_LND_CNSPOP,India,IN_PUNE,0.8667
2010,EN_LND_CNSPOP,India,IN_SURAT,0.8038
2010,EN_LND_CNSPOP,India,IN_BENGALURU,1.4774
2010,EN_LND_CNSPOP,India,IN_COIMBATORE,2.1353
2010,EN_LND_CNSPOP,India,IN_CHANDIGARH,1.4876
2010,EN_LND_CNSPOP,India,IN_BHOPAL,2.4076
2010,EN_LND_CNSPOP,India,IN_BHIWANDI,0.7433
2010,EN_LND_CNSPOP,India,IN_BERHAMPORE,2.1021
2020,EN_LND_CNSPOP,India,IN_SURAT,0.1413
2020,EN_LND_CNSPOP,India,IN_PATNA,1.3752
2020,EN_LND_CNSPOP,India,IN_CHANDIGARH,1.1226
2015,EN_LND_CNSPOP,Portugal,PT_CHAVES,-0.5589
2015,EN_LND_CNSPOP,Portugal,PT_CINFAES,-0.4166
2015,EN_LND_CNSPOP,Portugal,PT_CHAMUSCA,-0.2139
2015,EN_LND_CNSPOP,Portugal,PT_CARRAZEDA_DE_ANSIAES,-2.7095
2015,EN_LND_CNSPOP,Portugal,PT_CARREGAL_DO_SAL,-0.2155
2015,EN_LND_CNSPOP,Portugal,PT_CALDAS_DA_RAINHA,-2.3716
2020,EN_LND_CNSPOP,India,IN_NELLORE,18.6396
2020,EN_LND_CNSPOP,India,IN_BAREILLY,0.2167
2020,EN_LND_CNSPOP,India,IN_BENGALURU,1.0842
2020,EN_LND_CNSPOP,India,IN_BHIWANDI,0.7462
2015,EN_LND_CNSPOP,Portugal,PT_CELORICO_DE_BASTO,-0.37
2015,EN_LND_CNSPOP,Portugal,PT_ARRONCHES,-0.3781
2015,EN_LND_CNSPOP,Portugal,PT_AGUEDA,-0.4085
2015,EN_LND_CNSPOP,Portugal,PT_AGUIAR_DA_BEIRA,-0.6834
2015,EN_LND_CNSPOP,Portugal,PT_ALBUFEIRA,-2.2953
2015,EN_LND_CNSPOP,Portugal,PT_ALCACER_DO_SAL,-0.5629
2020,EN_LND_CNSPOP,India,IN_AHMADABAD,0.6004
2020,EN_LND_CNSPOP,India,IN_BHOPAL,0.715
2020,EN_LND_CNSPOP,India,IN_HYDERABAD,1.1168
2020,EN_LND_CNSPOP,India,IN_KANCHIPURAM,0.9416
2020,EN_LND_CNSPOP,India,IN_KANPUR,2.1958
2020,EN_LND_CNSPOP,India,IN_MUMBAI,1.5992
2020,EN_LND_CNSPOP,India,IN_COIMBATORE,1.5601
2020,EN_LND_CNSPOP,India,IN_BERHAMPORE,1.522
2015,EN_LND_CNSPOP,Portugal,PT_CANTANHEDE,-0.6373
2015,EN_LND_CNSPOP,Portugal,PT_CAMINHA,-0.1407
